STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MEASURE,Unit of measure,UNIT_MULT,Unit multiplier,CURRENCY,Currency,BASE_PER,Base period,METHODOLOGY,Methodology,DECIMALS,Decimals,PRICE_BASE,Price base,ADJUSTMENT,Adjustment
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1991,,9.03808333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1990,,9.91591666666666,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1989,,8.78095,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1988,,9.08586666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1987,,9.47385000000001,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1986,,9.11916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1985,,11.8666666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1984,,13.4041666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1983,,14.3683333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1982,,15.9975,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1981,,16.2916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1980,,13.7841666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1979,,10.8475,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1978,,10.6116666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,1977,,10.9916666666666,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2026,,3.29651168831169,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2025,,3.2373920995671,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2024,,2.97551666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2023,,2.99495833333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2022,,1.70080833333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2021,,0.00794166666666625,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2020,,-0.144575,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2019,,0.130283333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2018,,0.783808333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2017,,0.809316666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2016,,0.467558333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2015,,0.840825,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2014,,1.66691666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2013,,2.20434166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2012,,2.535725,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2011,,3.32014166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2010,,3.11570833333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2009,,3.64749166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2008,,4.23519166666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,FRA,France,IRL,Long-term interest rate on government bonds,A,Annual,2007,,4.30391666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2015,,2.42333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2014,,3.75333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1974,,8.47916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1973,,7.25,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1972,,7,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1971,,6.97916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1970,,6.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1986,,22.425,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1985,,29.0333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1984,,29.7416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1983,,26.55,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1982,,23.1583333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1981,,20.6416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1980,,19.9,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1979,,20.0166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1978,,18.9916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1977,,13.9166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1976,,11,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1975,,10.5,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2013,,6.29416666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2012,,10.5475,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2011,,10.2408333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2010,,5.39666666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2009,,4.21083333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2008,,4.52,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2007,,4.42333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2006,,3.915,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2005,,3.4375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2004,,4.14333333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2003,,4.17833333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2002,,5.00583333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2001,,5.15833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2000,,5.595,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1999,,4.7775,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1998,,4.8775,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1997,,6.35833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1996,,8.55916666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1995,,11.465,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1994,,10.4783333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1993,,14.2516666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1992,,20.6333333333333,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1991,,21.2833333333334,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1990,,20.8166666666667,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1989,,19.325,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1988,,17.125,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,1987,,19.2,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2026,,3.04814502164502,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2025,,2.98902543290043,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2024,,2.9575,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2023,,3.2375,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2022,,2.17,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2021,,0.295,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2020,,0.416666666666666,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2019,,0.757500000000002,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2018,,1.84,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,PRT,Portugal,IRL,Long-term interest rate on government bonds,A,Annual,2017,,3.0525,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2021,,7.62622424833385,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2020,,6.33378236995861,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2007,,10.0449704926727,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2006,,9.15525388748071,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2005,,11.5552835326452,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2004,,14.3399969990292,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2003,,15.1881004504689,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2019,,6.49711348551915,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2018,,6.99523513114518,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2017,,6.77145228756162,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2016,,7.90587111090772,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2015,,7.85266896878757,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2014,,7.05537141003,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2013,,6.49524275776166,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2012,,6.81378373889264,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2011,,8.0885221921689,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2010,,8.46534866518983,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2009,,9.47305083371946,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2008,,11.8927864696369,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2026,,11.7482961536491,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2025,,12.1107961536491,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
DATAFLOW,OECD.ECO.MAD:DSD_EO@DF_EO(1.3),Economic Outlook 117,I,COL,Colombia,IRL,Long-term interest rate on government bonds,A,Annual,2024,,10.8703609215872,,,,PO,Points,0,Units,,,,,,,2,Two,,,,
